Date,Open,High,Low,Close,Adj Close,Volume
2023-07-19,554.479980,555.890015,552.020020,554.109985,552.051819,1261100
2023-07-20,553.809998,561.070007,553.710022,556.960022,554.891296,1732800
2023-07-21,559.169983,562.049988,557.450012,557.859985,555.787903,5263900
2023-07-24,558.000000,566.570007,555.880005,563.929993,561.835327,2086400
2023-07-25,566.770020,567.549988,564.299988,565.190002,563.090759,1602500
2023-07-26,565.510010,568.030029,563.419983,566.169983,564.067017,1306400
2023-07-27,567.719971,571.159973,560.599976,561.830017,559.743164,1485300
2023-07-28,564.580017,567.809998,562.619995,563.320007,561.227661,1371400
2023-07-31,563.000000,564.289978,559.049988,560.669983,558.587463,1365900
2023-08-01,560.630005,562.880005,554.539978,555.469971,553.406799,1445300
2023-08-02,552.260010,556.630005,551.020020,552.349976,550.298340,1635000
2023-08-03,553.530029,560.349976,552.219971,557.690002,555.618530,1463400
2023-08-04,561.070007,561.289978,551.409973,552.039978,549.989502,1141500
2023-08-07,554.989990,559.559998,554.989990,558.409973,556.335876,1015400
2023-08-08,558.000000,558.900024,551.840027,556.119995,554.054382,1020400
2023-08-09,557.979980,562.090027,556.809998,559.700012,557.621094,1471800
2023-08-10,563.200012,569.210022,560.700012,561.489990,559.404419,1107200
2023-08-11,560.349976,565.000000,559.030029,562.960022,560.868958,1043100
2023-08-14,564.770020,567.710022,560.440002,561.469971,559.384460,1247600
2023-08-15,561.049988,565.159973,558.200012,558.510010,556.435547,1124300
2023-08-16,561.700012,564.950012,558.719971,559.049988,556.973511,1340100
2023-08-17,559.469971,560.419983,545.080017,547.109985,545.077820,1941900
2023-08-18,546.919983,549.469971,543.109985,544.940002,542.915894,1877800
2023-08-21,543.859985,545.150024,536.299988,543.210022,541.192383,2076100
2023-08-22,541.960022,541.960022,537.500000,538.369995,536.370300,1286000
2023-08-23,538.960022,541.169983,536.239990,540.859985,538.851013,1295800
2023-08-24,539.289978,541.000000,530.820007,531.710022,530.735962,1587500
2023-08-25,532.909973,535.789978,530.559998,534.010010,533.031738,1511500
2023-08-28,536.000000,537.039978,533.119995,536.190002,535.207764,945800
2023-08-29,534.340027,543.070007,534.340027,542.770020,541.775696,1468500
2023-08-30,542.729980,544.419983,539.309998,542.260010,541.266663,1292800
2023-08-31,540.000000,552.200012,540.000000,549.280029,548.273804,2086500
2023-09-01,553.070007,553.479980,540.640015,544.250000,543.252991,1437400
